,client_id,loan_id,state,arrears_days,total_paid,Monto Acumulado,Uso de los recursos,Plazo,Sector,Ingresos,Ubicación,Estrato Mínimo,Procesos judiciales,Alertas,Score Bureau Empresa,Huellas de Consulta,Tiempo en el negocio,Website empresa,Instagram empresa,LinkedIn empresa,LinkedIn empresarios,Edad empresarios,Activador,Número de accionistas,Impacto,Acceso previso a la banca,# Empleados,Mujeres empresarias,Mujeres en cargos directivos,cluster
460,4086,1226,PAID,1,7637302.0,30000000,KT - CO,13 a 24 meses,Comercio,Seed,Bogotá D.C.,4,No,Si,891.0,3.0,2016,No,No,No,No,33,CreditProfessionalContact,2.0,No,Si,17,No,3,1
461,4090,1228,PAID,6,33190977.0,150000000,KT - CO,25 a 36 meses,Servicios,Venture,Bogotá D.C.,5,No,No,929.0,6.0,2006,No,No,No,Si,43,FriendOrColleague,1.0,No,Si,12,No,2,1
462,4147,1247,LATE,302,5560552.0,80000000,KT - EX,Menos de 12 meses,Servicios,Seed,Barranquilla,3,No,No,940.0,5.0,2017,No,No,No,No,34,Internet,1.0,No,No,5,No,0,1
463,4162,1494,PAID_LATE,14,25416538.0,175000000,KT - EX,Menos de 12 meses,Servicios,Venture,Bogotá D.C.,6,No,Si,825.0,4.0,2016,Si,No,No,No,31,FriendOrColleague,2.0,No,No,43,No,0,1
464,4179,1239,LATE,408,5600184.0,150000000,CR ,25 a 36 meses,Industria,Seed,Medellín,4,No,No,932.0,4.0,2016,No,Si,No,Si,43,FriendOrColleague,1.0,Si,Si,6,No,0,1
465,4187,1254,PAID_LATE,29,25444843.0,175000000,KT - CO,13 a 24 meses,Comercio,Seed,Bogotá D.C.,3,No,No,687.0,6.0,2013,Si,No,No,No,39,CreditProfessionalContact,1.0,No,No,14,Si,1,1
466,4214,1295,PAID,0,41070197.0,50000000,KT - CO,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,5,No,No,0.0,0.0,2018,No,No,No,Si,32,Newspapers,2.0,No,No,5,No,0,1
467,4217,1255,PAID,0,114747467.0,360000000,KT - CO,13 a 24 meses,Comercio,Venture,Bogotá D.C.,3,No,No,927.0,6.0,2015,Si,Si,Si,Si,42,FriendOrColleague,1.0,No,Si,4,No,0,1
468,4228,1271,PAID,2,60965773.0,330000000,CR ,13 a 24 meses,Servicios,Scale Up,Pereira,5,No,Si,862.0,3.0,2014,No,No,No,No,42,SocialNetworks,3.0,No,Si,31,No,1,0
469,4240,1272,PAID,0,16729395.0,60000000,KT - EX,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,4,No,No,0.0,0.0,2016,Si,No,Si,Si,42,CreditProfessionalContact,1.0,No,No,2,No,0,1
470,4242,1330,PAID_LATE,49,16291446.0,50000000,KT - CO,13 a 24 meses,Industria,Seed,Copacabana,3,No,No,943.0,0.0,2013,No,No,No,No,45,FriendOrColleague,1.0,No,Si,16,No,1,1
471,4250,1249,PAID,5,38139810.0,200000000,KT - EX,13 a 24 meses,Servicios,Seed,Medellín,5,No,No,938.0,1.0,2010,Si,No,No,Si,44,FriendOrColleague,1.0,No,No,12,No,0,1
472,4264,1256,PAID,2,89353418.0,500000000,KT - CO,13 a 24 meses,Servicios,Growth,Bogotá D.C.,5,Si,Si,925.0,10.0,2005,Si,No,Si,Si,42,FriendOrColleague,2.0,No,Si,27,No,1,0
473,4266,1278,PAID,9,30744939.0,100000000,SP,13 a 24 meses,Servicios,Scale Up,Medellín,4,No,Si,165.0,2.0,2006,Si,Si,Si,Si,55,Other,3.0,No,Si,29,No,2,0
474,4277,1318,PAID_LATE,35,22810087.0,75000000,KT - EX,13 a 24 meses,Industria,Seed,Medellín,4,No,No,962.0,0.0,2018,No,Si,No,No,32,FriendOrColleague,2.0,No,No,6,Si,1,1
475,4286,1334,PAID_LATE,36,16767651.0,60000000,KT - CO,Menos de 12 meses,Comercio,Seed,Bogotá D.C.,4,No,No,933.0,3.0,2013,No,No,Si,No,32,FriendOrColleague,2.0,No,No,1,No,1,1
476,4312,1257,PAID,1,45350391.0,150000000,KT - CO,13 a 24 meses,Comercio,Scale Up,Medellín,3,No,No,925.0,2.0,2013,No,No,No,No,48,CreditProfessionalContact,2.0,No,Si,62,No,3,0
477,4324,1263,PAID_LATE,10,55429375.0,250000000,KT - CO,Menos de 12 meses,Servicios,Scale Up,Bogotá D.C.,4,Si,Si,804.0,16.0,2004,Si,Si,No,Si,57,Email,1.0,Si,Si,50,Si,4,0
478,4342,1270,PAID,1,9123228.0,30000000,KT - EX,13 a 24 meses,Servicios,Seed,Cali,5,No,No,957.0,0.0,2010,Si,Si,Si,Si,37,SocialNetworks,1.0,No,No,7,No,0,1
479,4372,1275,PAID,7,9786739.0,60000000,KT - EX,13 a 24 meses,Servicios,Seed,Bogotá D.C.,4,No,No,877.0,2.0,2012,Si,No,No,Si,44,Internet,2.0,Si,Si,24,Si,1,1
480,4404,1279,LATE,168,32090550.0,300000000,KT - EX,25 a 36 meses,Comercio,Growth,Medellín,5,No,No,920.0,3.0,2016,No,Si,No,No,68,Other,1.0,No,Si,20,No,0,1
481,4406,1333,LATE,13,11705145.0,30000000,KT - CO,13 a 24 meses,Industria,Seed,Medellín,3,No,No,0.0,1.0,2016,No,No,No,No,22,FriendOrColleague,1.0,No,No,4,Si,1,1
482,4409,1287,LATE,187,6275878.0,30000000,KT - EX,13 a 24 meses,Servicios,Seed,Bogotá D.C.,4,No,No,895.0,1.0,2013,No,No,No,No,58,FriendOrColleague,2.0,No,No,3,Si,1,1
483,4440,1449,PAID_LATE,38,11562785.0,45000000,KT - EX,13 a 24 meses,Servicios,Seed,Medellín,4,No,Si,892.0,0.0,2014,Si,Si,Si,Si,44,SocialNetworks,1.0,No,No,4,No,1,1
484,4449,1332,PAID_LATE,25,47929858.0,150000000,KT - CO,13 a 24 meses,Servicios,Venture,Medellín,5,No,No,929.0,2.0,2014,Si,Si,Si,Si,40,Other,6.0,No,Si,15,No,1,0
485,4458,1320,PAID_LATE,19,12980741.0,90000000,CR ,13 a 24 meses,Servicios,Seed,Bogotá D.C.,2,No,No,933.0,2.0,2015,No,No,No,No,42,CreditProfessionalContact,1.0,Si,No,5,Si,1,1
486,4468,1315,LATE,89,13048847.0,50000000,SP,13 a 24 meses,Servicios,Seed,Bogotá D.C.,5,No,No,896.0,1.0,2014,Si,No,No,Si,41,FriendOrColleague,1.0,No,Si,2,Si,2,1
487,4504,1280,PAID,0,22716095.0,100000000,KT - CO,25 a 36 meses,Comercio,Seed,Barranquilla,5,Si,No,933.0,3.0,2005,Si,Si,No,No,71,CreditProfessionalContact,3.0,No,Si,14,No,3,0
488,4508,1383,PAID,6,20619765.0,110000000,CR ,25 a 36 meses,Industria,Venture,Bogotá D.C.,3,No,No,0.0,2.0,2016,Si,Si,No,No,41,FriendOrColleague,1.0,No,Si,18,No,4,1
489,4529,1297,PAID_LATE,60,54954172.0,300000000,CR ,25 a 36 meses,Servicios,Seed,Bogotá D.C.,4,No,No,910.0,6.0,2012,Si,No,No,Si,56,CreditProfessionalContact,5.0,No,Si,28,Si,4,0
490,4574,1453,PAID_LATE,10,27628562.0,120000000,KT - CO,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,3,No,No,916.0,3.0,2016,Si,No,Si,No,39,Other,2.0,No,Si,15,No,3,1
491,4585,1340,PAID,2,24214797.0,220000000,KT - CO,13 a 24 meses,Servicios,Seed,Bogotá D.C.,5,No,No,806.0,3.0,2017,Si,No,No,No,36,SocialNetworks,1.0,No,No,10,Si,1,1
492,4590,1328,PAID,3,76661853.0,200000000,KT - CO,13 a 24 meses,Comercio,Venture,Bogotá D.C.,4,No,No,937.0,3.0,2005,Si,Si,No,No,43,CreditProfessionalContact,2.0,No,Si,14,No,3,0
493,4657,1379,PAID,10,6631616.0,30000000,CR ,25 a 36 meses,Servicios,Seed,Bogotá D.C.,6,No,Si,938.0,2.0,2013,Si,Si,Si,Si,32,Internet,1.0,No,Si,8,No,1,1
494,4685,1324,PAID,1,88424192.0,300000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,6,No,No,969.0,0.0,2010,No,No,No,Si,45,CommunicationMedia,1.0,No,Si,35,No,6,1
495,4697,1304,PAID,3,27595237.0,150000000,KT - EX,13 a 24 meses,Servicios,Seed,Medellín,5,No,Si,325.0,1.0,2016,No,Si,No,Si,28,Referrer,2.0,No,No,12,No,0,1
496,4728,1319,PAID_LATE,18,90985563.0,300000000,KT - CO,13 a 24 meses,Comercio,Growth,Medellín,5,Si,Si,933.0,11.0,1965,Si,Si,Si,Si,53,CreditProfessionalContact,69.0,Si,Si,69,No,5,0
497,4736,1307,PAID_LATE,18,37935382.0,150000000,KT - CO,13 a 24 meses,Servicios,Venture,Medellín,5,No,No,950.0,3.0,2016,Si,No,No,Si,40,Referrer,4.0,No,No,26,No,1,1
498,4778,1325,PAID,1,27249934.0,150000000,CR ,25 a 36 meses,Servicios,Scale Up,Barranquilla,4,No,No,943.0,5.0,2014,No,No,Si,No,46,Referrer,2.0,No,Si,25,No,1,1
499,4824,1353,LATE,570,0.0,100000000,KT - EX,13 a 24 meses,Servicios,Scale Up,Bogotá D.C.,3,No,Si,882.0,4.0,2014,No,Si,No,No,54,Other,1.0,No,Si,5,No,0,1
500,4872,1338,PAID_LATE,81,50481755.0,50000000,SP,13 a 24 meses,Industria,Seed,Medellín,6,No,No,944.0,1.0,2017,No,Si,No,Si,27,FriendOrColleague,3.0,No,No,15,Si,2,1
501,4892,1442,PAID,4,12055883.0,40000000,SP,13 a 24 meses,Servicios,Seed,Medellín,4,No,No,0.0,0.0,2018,Si,Si,Si,Si,30,CreditProfessionalContact,3.0,Si,No,11,No,0,1
502,4896,1327,PAID,13,14785067.0,80000000,CR ,25 a 36 meses,Industria,Seed,Medellín,3,No,No,919.0,2.0,2014,No,No,No,No,40,Referrer,1.0,Si,Si,14,No,1,1
503,4909,1381,PAID_LATE,14,15342260.0,50000000,KT - CO,13 a 24 meses,Servicios,Seed,Medellín,4,No,No,874.0,0.0,2015,Si,No,No,Si,35,Fenalco,2.0,No,Si,10,No,2,1
504,4911,1357,PAID_LATE,29,18327376.0,170000000,KT - EX,13 a 24 meses,Servicios,Seed,Medellín,4,No,Si,828.0,2.0,2011,Si,No,Si,Si,32,RutaN,3.0,No,No,8,No,0,1
505,4922,1359,PAID,8,9202102.0,30000000,CR ,13 a 24 meses,Servicios,Seed,Medellín,3,No,No,906.0,2.0,2017,No,No,No,No,43,Fenalco,1.0,No,No,37,Si,3,1
506,4941,1349,PAID,0,18392912.0,110000000,KT - CO,13 a 24 meses,Servicios,Venture,Medellín,4,No,No,829.0,5.0,2015,No,Si,Si,Si,42,RutaN,2.0,No,Si,10,No,1,1
507,4953,1342,PAID,0,22054331.0,100000000,KT - EX,25 a 36 meses,Servicios,Scale Up,Medellín,4,No,No,860.0,2.0,2014,No,No,No,Si,29,RutaN,3.0,No,Si,35,No,4,1
508,4976,1343,PAID,0,33681577.0,110000000,KT - EX,13 a 24 meses,Servicios,Seed,Medellín,5,No,Si,870.0,1.0,2006,Si,No,Si,Si,41,RutaN,1.0,No,No,11,No,0,1
509,5055,1369,LATE,157,13165959.0,50000000,KT - CO,13 a 24 meses,Industria,Seed,Bogotá D.C.,4,No,No,942.0,1.0,2013,Si,No,No,Si,60,CreditProfessionalContact,1.0,No,Si,15,No,3,1
510,5067,1363,PAID_LATE,25,27875443.0,120000000,KT - EX,Menos de 12 meses,Servicios,Seed,Medellín,3,No,No,937.0,2.0,2014,Si,No,No,No,32,RutaN,2.0,No,Si,12,Si,1,1
511,5070,1331,PAID_LATE,58,19539608.0,50000000,KT - CO,13 a 24 meses,Comercio,Scale Up,Bogotá D.C.,4,No,Si,340.0,4.0,2012,Si,Si,Si,Si,47,FriendOrColleague,2.0,No,Si,9,Si,2,1
512,5072,1367,PAID_LATE,49,12678458.0,50000000,SP,13 a 24 meses,Servicios,Venture,Manizales,4,No,No,925.0,4.0,2012,Si,No,Si,No,46,Other,1.0,No,Si,6,No,2,1
513,5083,1350,PAID,0,9209444.0,30000000,KT - CO,13 a 24 meses,Industria,Seed,Barranquilla,2,No,No,967.0,1.0,2018,No,No,No,Si,32,Referrer,2.0,No,No,4,No,0,1
514,5092,1336,PAID_LATE,49,45136252.0,150000000,KT - EX,13 a 24 meses,Comercio,Scale Up,Itagüí,4,No,Si,933.0,7.0,2010,No,No,Si,Si,36,SocialNetworks,5.0,No,Si,22,No,1,0
515,5117,1339,PAID_LATE,16,45222072.0,150000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,6,No,No,939.0,2.0,2014,Si,Si,Si,Si,32,FriendOrColleague,1.0,No,Si,45,Si,3,1
516,5132,1382,PAID,0,31289766.0,80000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,4,No,Si,791.0,1.0,2006,Si,No,Si,Si,37,SocialNetworks,3.0,No,Si,15,No,1,1
517,5133,1446,PAID,0,15292200.0,50000000,CR ,13 a 24 meses,Servicios,Seed,Bogotá D.C.,4,No,No,974.0,3.0,2017,Si,Si,No,No,38,SocialNetworks,1.0,No,Si,5,No,1,1
518,5227,1407,PAID,0,54360796.0,180000000,SP,13 a 24 meses,Servicios,Seed,Bogotá D.C.,5,No,Si,893.0,4.0,2010,Si,Si,Si,Si,38,SocialNetworks,4.0,No,Si,27,Si,5,0
519,5251,1356,LATE,267,11365823.0,100000000,SP,25 a 36 meses,Servicios,Seed,Medellín,3,No,Si,180.0,2.0,2013,No,Si,No,No,47,Referrer,2.0,No,Si,8,No,2,1
520,5269,1362,LATE,107,27631332.0,150000000,KT - EX,25 a 36 meses,Comercio,Scale Up,Bucaramanga,3,No,Si,933.0,6.0,2013,No,No,No,No,48,Referrer,2.0,No,Si,4,No,0,1
521,5271,1385,LATE,480,0.0,100000000,CR ,13 a 24 meses,Industria,Scale Up,Cali,3,No,No,950.0,1.0,2013,No,No,No,No,37,FriendOrColleague,1.0,No,No,9,No,0,1
522,5309,1377,PAID,12,59538788.0,200000000,KT - EX,13 a 24 meses,Industria,Growth,Bogotá D.C.,4,Si,No,929.0,28.0,1958,Si,Si,Si,Si,61,CreditProfessionalContact,3.0,No,Si,196,No,5,0
523,5338,1372,PAID_LATE,92,53684248.0,300000000,KT - EX,25 a 36 meses,Servicios,Growth,Medellín,6,Si,No,920.0,4.0,1989,No,No,No,No,65,FriendOrColleague,1.0,Si,Si,80,No,0,0
524,5350,1370,PAID_LATE,69,18576327.0,100000000,CR ,25 a 36 meses,Servicios,Seed,Medellín,4,No,No,805.0,0.0,2017,Si,Si,No,No,28,Referrer,1.0,No,Si,4,No,0,1
525,5362,1418,PAID,2,47706277.0,150000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,5,Si,Si,872.0,1.0,2016,No,Si,Si,Si,33,FriendOrColleague,4.0,No,No,26,No,2,1
526,5363,1335,PAID_LATE,34,27671503.0,150000000,KT - CO,25 a 36 meses,Servicios,Growth,Rionegro,5,No,Si,828.0,6.0,2010,Si,Si,No,No,39,Referrer,2.0,No,Si,40,No,3,0
527,5403,1397,LATE,132,20508845.0,80000000,KT - CO,13 a 24 meses,Industria,Venture,Bogotá D.C.,6,Si,No,896.0,5.0,2012,No,No,No,Si,25,Referrer,2.0,No,Si,23,No,5,0
528,5446,1421,PAID_LATE,57,16789109.0,30000000,KT - EX,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,4,No,No,0.0,2.0,2017,No,No,No,No,36,SocialNetworks,1.0,No,No,2,No,0,1
529,5468,1398,LATE,116,60268228.0,300000000,KT - EX,13 a 24 meses,Servicios,Scale Up,Bogotá D.C.,4,Si,Si,866.0,6.0,2002,Si,No,No,Si,47,Referrer,1.0,No,Si,62,No,2,0
530,5483,1387,PAID_LATE,27,34985638.0,140000000,KT - CO,13 a 24 meses,Servicios,Scale Up,Medellín,4,No,No,952.0,1.0,2010,No,No,No,Si,35,Referrer,1.0,No,Si,14,Si,2,1
531,5487,1447,PAID,7,36092226.0,360000000,KT - CO,25 a 36 meses,Comercio,Scale Up,Bogotá D.C.,4,No,No,797.0,12.0,2016,Si,No,No,Si,30,FriendOrColleague,5.0,No,Si,25,No,3,0
532,5506,1416,PAID,6,12921895.0,40000000,CR ,13 a 24 meses,Servicios,Seed,Medellín,4,Si,Si,974.0,2.0,2014,Si,No,No,Si,42,Fenalco,1.0,No,No,24,No,3,1
533,5551,1386,PAID,0,30307198.0,100000000,KT - CO,13 a 24 meses,Servicios,Growth,Bogotá D.C.,5,Si,Si,925.0,31.0,2013,Si,Si,Si,Si,74,CreditProfessionalContact,4.0,No,Si,255,No,1,0
534,5555,1455,LATE,85,17766810.0,70000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,3,Si,Si,875.0,0.0,2015,Si,No,No,No,25,CommunicationMedia,3.0,No,Si,15,Si,1,1
535,5567,1378,LATE,508,0.0,100000000,KT - CO,13 a 24 meses,Servicios,Venture,Bogotá D.C.,4,No,No,869.0,7.0,2012,Si,No,No,No,29,Fenalco,1.0,No,Si,15,Si,3,1
536,5573,1401,PAID_LATE,35,48367878.0,150000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,4,No,No,920.0,1.0,2017,Si,Si,No,No,44,Referrer,1.0,No,No,8,No,1,1
537,5592,1395,PAID,1,45458114.0,150000000,KT - CO,13 a 24 meses,Comercio,Seed,Bogotá D.C.,6,No,No,872.0,3.0,2016,No,No,No,No,36,Referrer,2.0,No,Si,6,No,2,1
538,5622,1413,LATE,12,9203287.0,30000000,CR ,13 a 24 meses,Comercio,Seed,Bogotá D.C.,5,No,No,940.0,1.0,1991,No,No,No,Si,41,Referrer,1.0,No,No,4,Si,2,1
539,5629,1412,LATE,333,1534373.0,30000000,KT - CO,13 a 24 meses,Comercio,Seed,Medellín,5,Si,Si,859.0,3.0,2014,No,No,No,No,63,FriendOrColleague,1.0,No,Si,6,Si,3,1
540,5652,1464,PAID,0,19365563.0,50000000,KT - EX,13 a 24 meses,Servicios,Seed,Bogotá D.C.,6,No,No,945.0,2.0,2012,Si,No,No,No,40,CommunicationMedia,2.0,No,Si,8,No,2,1
541,5658,1396,PAID,1,45718969.0,250000000,CR ,25 a 36 meses,Servicios,Scale Up,Barranquilla,3,No,No,934.0,4.0,2016,No,No,No,No,42,Referrer,1.0,No,No,14,No,1,1
542,5674,1430,PAID,1,30516154.0,100000000,CR ,13 a 24 meses,Comercio,Scale Up,Bucaramanga,4,No,Si,883.0,12.0,2016,No,No,No,Si,24,Referrer,3.0,No,Si,8,No,1,1
543,5680,1417,PAID_LATE,85,25115345.0,100000000,SP,13 a 24 meses,Servicios,Seed,Bogotá D.C.,3,Si,Si,947.0,1.0,2006,Si,Si,Si,Si,40,CreditProfessionalContact,1.0,Si,Si,9,No,1,1
544,5692,1399,PAID_LATE,63,95941569.0,420000000,KT - EX,13 a 24 meses,Servicios,Scale Up,Bogotá D.C.,4,No,No,925.0,8.0,2010,Si,No,No,No,42,Internet,2.0,No,Si,52,No,3,0
545,5713,1451,PAID_LATE,16,54869282.0,300000000,CR ,25 a 36 meses,Comercio,Growth,Medellín,6,No,No,925.0,11.0,2010,Si,Si,Si,Si,71,Referrer,6.0,No,No,100,Si,5,0
546,5721,1479,LATE,143,19255867.0,75000000,KT - EX,13 a 24 meses,Servicios,Seed,Pereira,4,Si,Si,0.0,0.0,2018,Si,No,No,Si,48,SocialNetworks,1.0,No,No,4,Si,1,1
547,5750,1438,PAID,4,25007232.0,115000000,KT - CO,Menos de 12 meses,Servicios,Seed,Rionegro,5,No,Si,664.0,5.0,2018,No,No,No,No,60,SocialNetworks,2.0,No,No,13,No,1,1
548,5769,1443,LATE,299,30445876.0,200000000,CR ,13 a 24 meses,Servicios,Growth,Medellín,4,No,No,915.0,7.0,2014,No,No,No,No,37,FriendOrColleague,1.0,No,Si,8,No,1,1
549,5795,1425,PAID_LATE,39,37665771.0,150000000,KT - CO,13 a 24 meses,Servicios,Venture,Medellín,3,No,No,920.0,5.0,2016,No,Si,No,Si,28,Referrer,1.0,No,Si,32,No,2,1
550,5806,1415,LATE,96,15235705.0,90000000,CR ,13 a 24 meses,Servicios,Seed,Bogotá D.C.,4,No,No,896.0,5.0,2016,No,No,No,No,44,Referrer,1.0,No,No,8,No,0,1
551,5821,1431,PAID_LATE,16,15497414.0,90000000,KT - EX,13 a 24 meses,Servicios,Seed,Medellín,4,No,No,923.0,1.0,2017,Si,Si,No,No,30,Referrer,1.0,No,No,4,No,0,1
552,5828,1475,PAID,0,21187947.0,70000000,KT - CO,13 a 24 meses,Servicios,Seed,Bogotá D.C.,3,No,No,933.0,0.0,2017,Si,No,No,Si,42,FriendOrColleague,2.0,No,No,1,Si,1,1
553,5832,1426,PAID,2,38426287.0,100000000,KT - CO,13 a 24 meses,Industria,Venture,Bogotá D.C.,4,No,No,879.0,8.0,2005,Si,No,No,No,49,CreditProfessionalContact,2.0,No,Si,25,No,2,0
554,5951,1462,PAID_LATE,49,7518139.0,30000000,CR ,13 a 24 meses,Servicios,Seed,Bogotá D.C.,4,No,No,980.0,2.0,1999,No,No,No,No,46,FriendOrColleague,2.0,No,Si,4,No,0,1
555,5958,1441,PAID,0,22236876.0,40000000,SP,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,6,Si,Si,960.0,2.0,2014,Si,Si,Si,Si,37,CommunicationMedia,1.0,No,No,12,No,1,1
556,6008,1493,PAID_LATE,53,55401283.0,150000000,KT - CO,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,5,No,No,867.0,2.0,2007,Si,Si,Si,Si,37,SocialNetworks,2.0,No,Si,6,Si,1,1
557,6069,1474,PAID,3,11715482.0,30000000,KT - CO,13 a 24 meses,Comercio,Seed,Medellín,2,No,No,0.0,2.0,2018,No,No,No,No,23,CommunicationMedia,2.0,No,No,2,Si,0,1
558,6115,1454,PAID_LATE,46,32262704.0,70000000,KT - EX,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,6,No,Si,951.0,1.0,2017,Si,Si,No,Si,42,FriendOrColleague,1.0,No,No,4,No,1,1
559,6183,1470,PAID_LATE,24,75246006.0,300000000,CR ,13 a 24 meses,Servicios,Venture,Bogotá D.C.,5,No,Si,829.0,7.0,2011,Si,No,Si,No,39,Referrer,2.0,No,Si,10,Si,2,0
560,6202,1491,PAID_LATE,82,9678233.0,30000000,KT - EX,13 a 24 meses,Comercio,Seed,Bogotá D.C.,6,No,No,907.0,4.0,2012,Si,Si,No,Si,30,Internet,2.0,Si,Si,10,Si,1,1
561,6267,1466,PAID,2,45300752.0,150000000,KT - EX,13 a 24 meses,Servicios,Venture,Bogotá D.C.,5,No,No,870.0,10.0,2008,Si,No,No,No,31,FriendOrColleague,3.0,No,Si,23,Si,6,0
562,6276,1461,PAID,0,19400129.0,50000000,KT - CO,13 a 24 meses,Servicios,Venture,Bogotá D.C.,3,No,No,956.0,2.0,2014,No,No,No,No,58,CreditProfessionalContact,1.0,No,Si,6,No,2,1
563,6289,1456,PAID,9,27813266.0,50000000,KT - CO,Menos de 12 meses,Servicios,Seed,Bogotá D.C.,3,No,No,964.0,1.0,2017,No,Si,No,Si,36,CreditProfessionalContact,2.0,No,No,7,Si,3,1
564,6313,1473,PAID,8,11605229.0,30000000,KT - CO,13 a 24 meses,Servicios,Venture,Bogotá D.C.,5,No,Si,925.0,1.0,2016,Si,No,No,No,48,Internet,1.0,No,No,1,Si,1,1
565,6328,1489,PAID_LATE,90,12758503.0,50000000,KT - CO,13 a 24 meses,Servicios,Seed,Bogotá D.C.,5,No,No,0.0,1.0,2016,Si,No,No,No,45,Internet,1.0,No,No,2,No,0,1
566,6361,1480,PAID,10,9065756.0,30000000,SP,13 a 24 meses,Servicios,Venture,Bogotá D.C.,3,No,Si,959.0,1.0,2017,Si,No,No,No,40,Internet,2.0,No,Si,3,Si,1,1
567,6385,1476,LATE,152,32829690.0,300000000,KT - EX,25 a 36 meses,Servicios,Growth,Medellín,4,No,No,920.0,8.0,2009,Si,Si,Si,Si,54,SocialNetworks,1.0,No,Si,30,Si,4,0
568,6498,1477,LATE,109,10219933.0,40000000,KT - EX,13 a 24 meses,Servicios,Seed,Bogotá D.C.,3,No,No,664.0,3.0,2014,No,No,No,No,59,CreditProfessionalContact,1.0,No,Si,5,No,0,1
569,6505,1502,PAID,11,44172685.0,205000000,KT - CO,13 a 24 meses,Comercio,Seed,Medellín,4,Si,No,743.0,5.0,2018,Si,No,No,No,44,SocialNetworks,2.0,No,Si,7,No,0,1
570,6526,1490,LATE,99,20352196.0,100000000,KT - CO,13 a 24 meses,Industria,Venture,Bogotá D.C.,3,No,No,937.0,3.0,2005,No,No,No,No,31,Internet,2.0,No,Si,20,No,1,1
571,6663,1488,PAID_LATE,88,15288351.0,60000000,KT - CO,13 a 24 meses,Servicios,Seed,Bogotá D.C.,4,No,Si,934.0,5.0,2015,Si,Si,No,Si,38,CommunicationMedia,2.0,No,Si,9,Si,3,1
572,6734,1499,PAID_LATE,29,16038476.0,50000000,KT - CO,13 a 24 meses,Servicios,Seed,Bogotá D.C.,5,No,No,967.0,2.0,2017,Si,Si,No,Si,39,SocialNetworks,2.0,No,Si,6,No,0,1
573,6982,1503,PAID,4,36277437.0,200000000,KT - EX,25 a 36 meses,Servicios,Venture,Bogotá D.C.,4,No,Si,892.0,5.0,2013,Si,No,Si,Si,38,CommunicationMedia,1.0,No,Si,18,No,3,0
574,7008,1593,PAID_LATE,57,23829284.0,130000000,CR ,25 a 36 meses,Servicios,Venture,Bogotá D.C.,4,No,No,911.0,2.0,2016,No,No,No,No,35,Internet,3.0,Si,Si,14,No,5,1
575,7145,1492,PAID,0,85184813.0,400000000,KT - EX,25 a 36 meses,Servicios,Venture,Medellín,6,No,Si,920.0,2.0,2011,Si,Si,No,Si,38,SocialNetworks,2.0,Si,Si,12,No,9,0
576,7279,1595,PAID,1,16168099.0,50000000,KT - CO,13 a 24 meses,Servicios,Venture,Bogotá D.C.,3,No,No,226.0,8.0,1990,Si,No,No,Si,56,Referrer,2.0,No,Si,6,No,0,1
